0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
yes,Local-gov,no,Some-college,yes,Never-married,Prof-specialty,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Bachelors,yes,Never-married,Prof-specialty,Unmarried,White,Female,yes,yes,yes,United-States,1.0
no,Private,yes,11th,no,Never-married,Sales,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Divorced,Sales,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Tech-support,Wife,White,Female,yes,yes,yes,United-States,1.0
no,Local-gov,no,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,7th-8th,no,Widowed,Handlers-cleaners,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,11th,no,Never-married,Transport-moving,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Priv-house-serv,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,Assoc-voc,yes,Divorced,Craft-repair,Unmarried,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,12th,no,Never-married,Machine-op-inspct,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Priv-house-serv,Unmarried,Other,Female,yes,yes,yes,Guatemala,-1.0
no,Private,yes,9th,no,Married-civ-spouse,Protective-serv,Husband,White,Male,yes,yes,yes,Guatemala,-1.0
yes,Private,yes,Masters,yes,Divorced,Prof-specialty,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Sales,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Self-emp-not-inc,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,State-gov,yes,11th,no,Separated,Tech-support,Not-in-family,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Separated,Other-service,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Machine-op-inspct,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,7th-8th,no,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,Black,Male,yes,yes,yes,United-States,1.0
no,State-gov,yes,Some-college,yes,Never-married,Prof-specialty,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Widowed,Machine-op-inspct,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Tech-support,Wife,White,Female,yes,yes,no,United-States,1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,State-gov,no,Bachelors,yes,Divorced,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,Mexico,-1.0
yes,Federal-gov,yes,Bachelors,yes,Widowed,Prof-specialty,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Machine-op-inspct,Other-relative,White,Male,yes,yes,yes,Ecuador,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,11th,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Divorced,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,5th-6th,no,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,yes,yes,no,Philippines,-1.0
yes,Private,yes,Masters,yes,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,12th,no,Divorced,Farming-fishing,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Assoc-acdm,yes,Divorced,Prof-specialty,Unmarried,White,Female,yes,yes,no,United-States,-1.0
yes,?,no,Assoc-acdm,yes,Divorced,?,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,12th,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Divorced,Exec-managerial,Unmarried,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Bachelors,yes,Never-married,Sales,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-voc,yes,Divorced,Adm-clerical,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-acdm,yes,Never-married,Farming-fishing,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Masters,yes,Divorced,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,no,12th,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Other-service,Husband,Other,Male,yes,yes,yes,Puerto-Rico,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Prof-specialty,Wife,White,Female,yes,yes,no,United-States,-1.0
yes,Local-gov,no,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,State-gov,yes,Masters,yes,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,yes,yes,no,United-States,1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,10th,no,Divorced,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Local-gov,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,?,-1.0
no,?,yes,Some-college,yes,Never-married,?,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Exec-managerial,Husband,Black,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Tech-support,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,Cuba,1.0
no,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Assoc-voc,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Some-college,yes,Never-married,Adm-clerical,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Divorced,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,yes,yes,yes,United-States,1.0
no,Private,no,11th,no,Never-married,Adm-clerical,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Adm-clerical,Unmarried,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Some-college,yes,Separated,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,?,yes,Some-college,yes,Never-married,?,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,11th,no,Never-married,Handlers-cleaners,Own-child,White,Male,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,no,Prof-school,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,no,United-States,1.0
yes,Federal-gov,no,Some-college,yes,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,Masters,yes,Never-married,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Local-gov,yes,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Never-married,Farming-fishing,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,11th,no,Never-married,Transport-moving,Unmarried,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,10th,no,Widowed,Craft-repair,Other-relative,White,Male,yes,yes,no,Mexico,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,HS-grad,no,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-voc,yes,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,yes,yes,yes,Vietnam,-1.0
yes,Self-emp-not-inc,yes,Some-college,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Divorced,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Adm-clerical,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
no,State-gov,no,Masters,yes,Never-married,Prof-specialty,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Federal-gov,no,Some-college,yes,Divorced,Adm-clerical,Not-in-family,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,?,no,HS-grad,no,Widowed,?,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,11th,no,Divorced,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,yes,United-States,1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Adm-clerical,Wife,White,Female,yes,yes,yes,United-States,1.0
yes,?,yes,HS-grad,no,Married-civ-spouse,?,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,Assoc-acdm,yes,Widowed,Sales,Unmarried,White,Female,yes,yes,yes,United-States,1.0
yes,Private,yes,Assoc-acdm,yes,Never-married,Adm-clerical,Not-in-family,Other,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Self-emp-not-inc,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,Iran,-1.0
yes,Private,yes,10th,no,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,yes,yes,yes,Philippines,-1.0
yes,Private,yes,Assoc-voc,yes,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Never-married,Exec-managerial,Not-in-family,White,Female,yes,yes,yes,United-States,1.0
no,Private,yes,HS-grad,no,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Tech-support,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,?,yes,Some-college,yes,Never-married,?,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,no,12th,no,Never-married,Other-service,Other-relative,White,Female,yes,yes,no,United-States,-1.0
no,?,no,HS-grad,no,Never-married,?,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,yes,Bachelors,yes,Never-married,Sales,Own-child,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Some-college,yes,Married-civ-spouse,Exec-managerial,Wife,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,yes,Bachelors,yes,Divorced,Handlers-cleaners,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,?,yes,HS-grad,no,Married-civ-spouse,?,Husband,Black,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-inc,no,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Local-gov,no,Bachelors,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Married-spouse-absent,Other-service,Unmarried,Black,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Never-married,Transport-moving,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,12th,no,Never-married,Protective-serv,Own-child,Black,Male,yes,yes,no,United-States,-1.0
no,Private,yes,Bachelors,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Separated,Machine-op-inspct,Unmarried,Black,Female,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Masters,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Federal-gov,yes,10th,no,Divorced,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,1st-4th,no,Never-married,Other-service,Unmarried,White,Female,yes,yes,yes,El-Salvador,-1.0
yes,Private,no,HS-grad,no,Divorced,Adm-clerical,Unmarried,White,Female,yes,yes,no,United-States,-1.0
no,State-gov,no,Masters,yes,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,yes,yes,no,India,-1.0
yes,Private,yes,Bachelors,yes,Divorced,Exec-managerial,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,Assoc-acdm,yes,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Assoc-voc,yes,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Other-service,Other-relative,White,Female,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,no,Bachelors,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,Private,no,Assoc-acdm,yes,Never-married,Other-service,Own-child,Black,Female,yes,yes,no,United-States,-1.0
no,Private,no,9th,no,Never-married,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-inc,yes,Some-college,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,Masters,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Some-college,yes,Divorced,Adm-clerical,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,11th,no,Divorced,Machine-op-inspct,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-inc,yes,HS-grad,no,Married-civ-spouse,Sales,Husband,Black,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Bachelors,yes,Married-civ-spouse,Prof-specialty,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,?,no,7th-8th,no,Widowed,?,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Divorced,Exec-managerial,Own-child,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,HS-grad,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Local-gov,no,Some-college,yes,Never-married,Farming-fishing,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Self-emp-not-inc,no,Bachelors,yes,Divorced,Prof-specialty,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
yes,Private,yes,11th,no,Married-civ-spouse,Sales,Wife,White,Female,yes,yes,yes,United-States,-1.0
yes,?,no,7th-8th,no,Widowed,?,Not-in-family,Black,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Doctorate,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,Bachelors,yes,Divorced,Prof-specialty,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-not-inc,no,Doctorate,yes,Never-married,Prof-specialty,Not-in-family,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,no,United-States,-1.0
yes,State-gov,yes,10th,no,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Machine-op-inspct,Own-child,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,Some-college,yes,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,Some-college,yes,Never-married,Adm-clerical,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Married-civ-spouse,Transport-moving,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Some-college,yes,Divorced,Exec-managerial,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,yes,yes,yes,Philippines,-1.0
no,Private,yes,11th,no,Never-married,Craft-repair,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Never-married,Exec-managerial,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,no,HS-grad,no,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,yes,yes,yes,United-States,-1.0
no,Private,no,HS-grad,no,Divorced,Transport-moving,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,State-gov,no,HS-grad,no,Never-married,Other-service,Own-child,White,Male,yes,yes,no,United-States,-1.0
no,Private,yes,HS-grad,no,Never-married,Machine-op-inspct,Not-in-family,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,12th,no,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,yes,Bachelors,yes,Never-married,Sales,Other-relative,White,Female,yes,yes,no,United-States,1.0
no,Private,no,HS-grad,no,Never-married,Handlers-cleaners,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Craft-repair,Own-child,White,Male,yes,yes,yes,United-States,-1.0
yes,Local-gov,yes,Some-college,yes,Divorced,Other-service,Other-relative,White,Female,yes,yes,yes,?,1.0
yes,Private,yes,HS-grad,no,Widowed,Machine-op-inspct,Unmarried,White,Female,yes,yes,no,United-States,-1.0
yes,Self-emp-inc,yes,Bachelors,yes,Married-civ-spouse,Sales,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Private,no,Bachelors,yes,Never-married,Transport-moving,Not-in-family,White,Male,yes,yes,no,United-States,-1.0
no,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Adm-clerical,Wife,White,Female,yes,yes,yes,United-States,1.0
yes,Self-emp-inc,yes,HS-grad,no,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,-1.0
yes,Federal-gov,yes,Assoc-acdm,yes,Separated,Adm-clerical,Unmarried,Black,Female,yes,yes,yes,United-States,-1.0
yes,Private,yes,Assoc-acdm,yes,Married-civ-spouse,Exec-managerial,Husband,White,Male,yes,yes,yes,United-States,1.0
no,?,no,HS-grad,no,Never-married,?,Own-child,White,Female,yes,yes,no,United-States,-1.0
no,Private,yes,Some-college,yes,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,yes,yes,yes,United-States,-1.0
no,Private,yes,Assoc-acdm,yes,Never-married,Machine-op-inspct,Own-child,Black,Male,yes,yes,yes,United-States,-1.0
no,Private,yes,HS-grad,no,Divorced,Adm-clerical,Other-relative,White,Female,yes,yes,yes,United-States,-1.0
no,?,no,HS-grad,no,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,yes,yes,yes,United-States,-1.0
no,Self-emp-not-inc,no,HS-grad,no,Never-married,Sales,Not-in-family,White,Male,yes,yes,yes,United-States,-1.0
yes,Private,no,Bachelors,yes,Married-civ-spouse,Adm-clerical,Husband,White,Male,yes,yes,yes,United-States,1.0
yes,Self-emp-not-inc,yes,HS-grad,no,Widowed,Farming-fishing,Not-in-family,White,Female,yes,yes,no,United-States,-1.0
yes,Private,no,HS-grad,no,Married-civ-spouse,Craft-repair,Husband,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,5th-6th,no,Never-married,Machine-op-inspct,Unmarried,Other,Female,yes,yes,yes,?,-1.0
no,?,no,10th,no,Never-married,?,Own-child,White,Male,yes,yes,yes,United-States,-1.0
no,Private,no,11th,no,Never-married,Sales,Own-child,White,Female,yes,yes,no,United-States,-1.0
